date,dispersion,mean_ratio,range,regime,level_regime
2024-10-24,0.07722745456023215,0.3040893110588093,0.2850098917779411,normal,mid
2024-10-25,0.07351691392491545,0.2976276379157696,0.26782117316837406,normal,mid
2024-10-28,0.07225216225801914,0.29410078962430947,0.2709584670778057,normal,mid
2024-10-29,0.07048175201465595,0.28862608912220716,0.2658811940702681,normal,mid
2024-10-30,0.06923307944361536,0.27803317871505606,0.2609730036691199,normal,mid
2024-10-31,0.06526660129995966,0.26426465110773817,0.24474537348053105,normal,mid
2024-11-01,0.06301228251117154,0.25150597044373013,0.23311957735381633,normal,mid
2024-11-04,0.06001030296165262,0.24215776821021687,0.2192381188967663,normal,mid
2024-11-05,0.057065157156578,0.2413469511340292,0.2098812512201121,normal,mid
2024-11-06,0.05957339914605052,0.2505126950194636,0.20460271026945392,normal,mid
2024-11-07,0.06412969533949528,0.2596549024558589,0.20465414155636152,normal,mid
2024-11-08,0.06720900006866609,0.2751046124790102,0.21040275226507987,normal,mid
2024-11-11,0.06767652222472287,0.2857850881530777,0.20560422878270926,normal,mid
2024-11-12,0.06890088724351022,0.29507857372095303,0.21102226648202077,normal,mid
2024-11-13,0.07025161528635415,0.30258605015535145,0.23170083763556862,normal,mid
2024-11-14,0.07359085996362781,0.312187063594193,0.25353636913649213,normal,mid
2024-11-15,0.07596456548683875,0.32057632760467536,0.2776574075702739,normal,mid
2024-11-18,0.08140691445521887,0.33061084942035096,0.30789867503091767,diverged,mid
2024-11-19,0.08563860457248067,0.33548967900040566,0.32791925033693203,diverged,mid
2024-11-20,0.08629683507468057,0.3328731327394387,0.3261455890998406,diverged,mid
2024-11-21,0.08758714176110652,0.33343527297138964,0.32404814383573294,diverged,mid
2024-11-22,0.08972195111877268,0.3343370151704045,0.32340756330825476,diverged,mid
2024-11-25,0.08997255063716793,0.33828235560987907,0.3150032254775049,diverged,mid
2024-11-26,0.08916439863529288,0.34441533139288777,0.3079554766604641,diverged,mid
2024-11-27,0.0892561676569297,0.3523272794767085,0.3041940129350338,diverged,high
2024-11-29,0.08884423181190924,0.36326678197457524,0.2977156297344926,diverged,high
2024-12-02,0.08696615457816437,0.3745104446217917,0.2889454272778616,normal,high
2024-12-03,0.08340379938591881,0.3804624909724824,0.273405187252647,normal,high
2024-12-04,0.08063349675879106,0.38272032753447044,0.25523972329857814,normal,high
2024-12-05,0.07873144596236402,0.3801923496031316,0.24024204730811266,normal,high
2024-12-06,0.07705378183908496,0.3693173459212892,0.2326399783546547,normal,high
2024-12-09,0.07340875605677864,0.3514407253417238,0.21371711274667549,normal,high
2024-12-10,0.0718491282028266,0.3282762787024364,0.22592860891539085,normal,mid
2024-12-11,0.07127898834238752,0.3089827068985815,0.2237775050976436,normal,mid
2024-12-12,0.07345939791988347,0.2874130956729097,0.22437097180385962,normal,mid
2024-12-13,0.076003180917,0.262494847525762,0.22609634254262384,normal,mid
2024-12-16,0.08080371949429924,0.24119892035400542,0.23625073729015286,normal,mid
2024-12-17,0.08368790820328458,0.22111121970137326,0.23829428089588076,normal,mid
